,full_text,text_clean,tokenize,stopwords,stemmed,tf,tf_idf
176,"Gibran dan Solo berhasil, Jakarta dan Jateng tergoyang Cak Imin, sepertinya perlu mengevaluasi kembali strategi kepemimpinannya @putragaruda27  https://t.co/anyCe6F0xm",gibran dan solo berhasil jakarta dan jateng tergoyang cak imin sepertinya perlu mengevaluasi kembali strategi kepemimpinannya,"['gibran', 'dan', 'solo', 'berhasil', 'jakarta', 'dan', 'jateng', 'tergoyang', 'cak', 'imin', 'sepertinya', 'perlu', 'mengevaluasi', 'kembali', 'strategi', 'kepemimpinannya']","['gibran', 'solo', 'berhasil', 'jakarta', 'jateng', 'tergoyang', 'cak', 'imin', 'sepertinya', 'perlu', 'mengevaluasi', 'strategi', 'kepemimpinannya', 'putragaruda', 'httpstcoanycefxm']","['gibran', 'solo', 'hasil', 'jakarta', 'jateng', 'goyang', 'cak', 'imin', 'seperti', 'perlu', 'evaluasi', 'strategi', 'pimpin', 'putragaruda', 'httpstcoanycefxm']","{'gibran': 0.0625, 'dan': 0.125, 'solo': 0.0625, 'berhasil': 0.0625, 'jakarta': 0.0625, 'jateng': 0.0625, 'tergoyang': 0.0625, 'cak': 0.0625, 'imin': 0.0625, 'sepertinya': 0.0625, 'perlu': 0.0625, 'mengevaluasi': 0.0625, 'kembali': 0.0625, 'strategi': 0.0625, 'kepemimpinannya': 0.0625}","{'gibran': 0.010277954868248347, 'dan': 0.09756474795784383, 'solo': 0.034041157475223724, 'berhasil': 0.08873248643720498, 'jakarta': 0.06629361502210072, 'jateng': 0.07905111393809602, 'tergoyang': 0.16036548866709485, 'cak': 0.04281463914954539, 'imin': 0.04245981834381474, 'sepertinya': 0.1075468611662038, 'perlu': 0.10392236448009838, 'mengevaluasi': 0.16036548866709485, 'kembali': 0.16036548866709485, 'strategi': 0.14155111393809602, 'kepemimpinannya': 0.14155111393809602}"
177,"Gibran bikin Solo hebat, Cak Imin kayaknya masih belajar nge-fly politik @anon_sialan  https://t.co/ViuWK6VRf4",gibran bikin solo hebat cak imin kayaknya masih belajar ngefly politik,"['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'kayaknya', 'masih', 'belajar', 'ngefly', 'politik']","['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'kayaknya', 'belajar', 'ngefly', 'politik', 'anonsialan', 'httpstcoviuwkvrf']","['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'kayak', 'ajar', 'ngefly', 'politik', 'anonsialan', 'httpstcoviuwkvrf']","{'gibran': 0.09090909090909091, 'bikin': 0.09090909090909091, 'solo': 0.09090909090909091, 'hebat': 0.09090909090909091, 'cak': 0.09090909090909091, 'imin': 0.09090909090909091, 'kayaknya': 0.09090909090909091, 'masih': 0.09090909090909091, 'belajar': 0.09090909090909091, 'ngefly': 0.09090909090909091, 'politik': 0.09090909090909091}","{'gibran': 0.01494975253563396, 'bikin': 0.07880707403068173, 'solo': 0.04951441087305269, 'hebat': 0.12139989975411307, 'cak': 0.062275838762975114, 'imin': 0.061759735772821435, 'kayaknya': 0.1149834384554124, 'masih': 0.07650654082479351, 'belajar': 0.1564317980599328, 'ngefly': 0.23325889260668342, 'politik': 0.09521217079960274}"
178,"Gibran bikin Solo kekinian, Cak Imin kayaknya masih sibuk nyari kendaraan politik @jsp_id  https://t.co/T6Y5v50EpR",gibran bikin solo kekinian cak imin kayaknya masih sibuk nyari kendaraan politik,"['gibran', 'bikin', 'solo', 'kekinian', 'cak', 'imin', 'kayaknya', 'masih', 'sibuk', 'nyari', 'kendaraan', 'politik']","['gibran', 'bikin', 'solo', 'kekinian', 'cak', 'imin', 'kayaknya', 'sibuk', 'nyari', 'kendaraan', 'politik', 'jspid', 'httpstcotyvepr']","['gibran', 'bikin', 'solo', 'kini', 'cak', 'imin', 'kayak', 'sibuk', 'nyari', 'kendara', 'politik', 'jspid', 'httpstcotyvepr']","{'gibran': 0.08333333333333333, 'bikin': 0.08333333333333333, 'solo': 0.08333333333333333, 'kekinian': 0.08333333333333333, 'cak': 0.08333333333333333, 'imin': 0.08333333333333333, 'kayaknya': 0.08333333333333333, 'masih': 0.08333333333333333, 'sibuk': 0.08333333333333333, 'nyari': 0.08333333333333333, 'kendaraan': 0.08333333333333333, 'politik': 0.08333333333333333}","{'gibran': 0.01370393982433113, 'bikin': 0.07223981786145824, 'solo': 0.045388209966964965, 'kekinian': 0.14897471402415616, 'cak': 0.057086185532727186, 'imin': 0.056613091125086314, 'kayaknya': 0.1054014852507947, 'masih': 0.07013099575606072, 'sibuk': 0.09454033787621086, 'nyari': 0.1158130466348197, 'kendaraan': 0.21382065155612645, 'politik': 0.08727782323296918}"
179,"Gibran Solo bisa, Cak Imin Jakarta ke mana aja? @dhemit_is_back  https://t.co/ZRjFL1YcIe",gibran solo bisa cak imin jakarta ke mana aja,"['gibran', 'solo', 'bisa', 'cak', 'imin', 'jakarta', 'ke', 'mana', 'aja']","['gibran', 'solo', 'cak', 'imin', 'jakarta', 'mana', 'aja', 'dhemitisback', 'httpstcozrjflycie']","['gibran', 'solo', 'cak', 'imin', 'jakarta', 'mana', 'aja', 'dhemitisback', 'httpstcozrjflycie']","{'gibran': 0.1111111111111111, 'solo': 0.1111111111111111, 'bisa': 0.1111111111111111, 'cak': 0.1111111111111111, 'imin': 0.1111111111111111, 'jakarta': 0.1111111111111111, 'ke': 0.1111111111111111, 'mana': 0.1111111111111111, 'aja': 0.1111111111111111}","{'gibran': 0.018271919765774837, 'solo': 0.06051761328928662, 'bisa': 0.12429886525903315, 'cak': 0.07611491404363625, 'imin': 0.07548412150011509, 'jakarta': 0.11785531559484573, 'ke': 0.1359361264279235, 'mana': 0.17906725658157696, 'aja': 0.14561947928557906}"
180,"Solo di bawah Gibran lebih kinclong dari Jakarta di bawah Cak Imin, apes deh! @Socotra101  https://t.co/Gw8XNCvYgk",solo di bawah gibran lebih kinclong dari jakarta di bawah cak imin ape deh,"['solo', 'di', 'bawah', 'gibran', 'lebih', 'kinclong', 'dari', 'jakarta', 'di', 'bawah', 'cak', 'imin', 'ape', 'deh']","['solo', 'bawah', 'gibran', 'lebih', 'kinclong', 'jakarta', 'bawah', 'cak', 'imin', 'apes', 'deh', 'socotra', 'httpstcogwxncvygk']","['solo', 'bawah', 'gibran', 'lebih', 'kinclong', 'jakarta', 'bawah', 'cak', 'imin', 'apes', 'deh', 'socotra', 'httpstcogwxncvygk']","{'solo': 0.07142857142857142, 'di': 0.14285714285714285, 'bawah': 0.14285714285714285, 'gibran': 0.07142857142857142, 'lebih': 0.07142857142857142, 'kinclong': 0.07142857142857142, 'dari': 0.07142857142857142, 'jakarta': 0.07142857142857142, 'cak': 0.07142857142857142, 'imin': 0.07142857142857142, 'ape': 0.07142857142857142, 'deh': 0.07142857142857142}","{'solo': 0.03890417997168425, 'di': 0.09239567518534911, 'bawah': 0.24582139695132293, 'gibran': 0.011746234135140967, 'lebih': 0.07674900891708893, 'kinclong': 0.18327484419096554, 'dari': 0.07776618313956109, 'jakarta': 0.07576413145382939, 'cak': 0.04893101617090902, 'imin': 0.048525506678645414, 'ape': 0.18327484419096554, 'deh': 0.13334841530982133}"
181,@dodojogja2 @_NusantaraLand_ @gibran_tweet @Alie_Fahnoor @BANGSAygSUJUD @AndriDesvi10785 @bengkeldodo @Bank_Joee_ @hartonometroadv @segorosegoro1 @prabowo @prabowogibran2 Nah ..bisa di katakan suhu bila berani berbicara atau berdebat di kampus2.,nah bisa di katakan suhu bila berani berbicara atau berdebat di kampus,"['nah', 'bisa', 'di', 'katakan', 'suhu', 'bila', 'berani', 'berbicara', 'atau', 'berdebat', 'di', 'kampus']","['dodojogja', 'nusantaraland', 'gibrantweet', 'aliefahnoor', 'bangsaygsujud', 'andridesvi', 'bengkeldodo', 'bankjoee', 'hartonometroadv', 'segorosegoro', 'prabowo', 'prabowogibran', 'nah', 'katakan', 'suhu', 'bila', 'berani', 'berbicara', 'berdebat', 'kampus']","['dodojogja', 'nusantaraland', 'gibrantweet', 'aliefahnoor', 'bangsaygsujud', 'andridesvi', 'bengkeldodo', 'bankjoee', 'hartonometroadv', 'segorosegoro', 'prabowo', 'prabowogibran', 'nah', 'kata', 'suhu', 'bila', 'berani', 'bicara', 'debat', 'kampus']","{'nah': 0.08333333333333333, 'bisa': 0.08333333333333333, 'di': 0.16666666666666666, 'katakan': 0.08333333333333333, 'suhu': 0.08333333333333333, 'bila': 0.08333333333333333, 'berani': 0.08333333333333333, 'berbicara': 0.08333333333333333, 'atau': 0.08333333333333333, 'berdebat': 0.08333333333333333, 'kampus': 0.08333333333333333}","{'nah': 0.17406054699615459, 'bisa': 0.09322414894427486, 'di': 0.10779495438290729, 'katakan': 0.21382065155612645, 'suhu': 0.18873481858412802, 'bila': 0.21382065155612645, 'berani': 0.1636489856121296, 'berbicara': 0.21382065155612645, 'atau': 0.13430044243618272, 'berdebat': 0.21382065155612645, 'kampus': 0.17406054699615459}"
182,"Gibran solo berhasil, Cak Imin Jakarta malah nyungsep @cooll04  https://t.co/cQtiT4cTt5",gibran solo berhasil cak imin jakarta malah nyungsep,"['gibran', 'solo', 'berhasil', 'cak', 'imin', 'jakarta', 'malah', 'nyungsep']","['gibran', 'solo', 'berhasil', 'cak', 'imin', 'jakarta', 'malah', 'nyungsep', 'cooll', 'httpstcocqtitctt']","['gibran', 'solo', 'hasil', 'cak', 'imin', 'jakarta', 'malah', 'nyungsep', 'cooll', 'httpstcocqtitctt']","{'gibran': 0.125, 'solo': 0.125, 'berhasil': 0.125, 'cak': 0.125, 'imin': 0.125, 'jakarta': 0.125, 'malah': 0.125, 'nyungsep': 0.125}","{'gibran': 0.020555909736496694, 'solo': 0.06808231495044745, 'berhasil': 0.17746497287440996, 'cak': 0.08562927829909078, 'imin': 0.08491963668762947, 'jakarta': 0.13258723004420145, 'malah': 0.20145066365427408, 'nyungsep': 0.3207309773341897}"
183,"Gibran cerdas, Cak Imin butuh tambahan ilmu @05D70n  https://t.co/DiBYnyKFi9",gibran cerdas cak imin butuh tambahan ilmu,"['gibran', 'cerdas', 'cak', 'imin', 'butuh', 'tambahan', 'ilmu']","['gibran', 'cerdas', 'cak', 'imin', 'butuh', 'tambahan', 'ilmu', 'dn', 'httpstcodibynykfi']","['gibran', 'cerdas', 'cak', 'imin', 'butuh', 'tambah', 'ilmu', 'dn', 'httpstcodibynykfi']","{'gibran': 0.14285714285714285, 'cerdas': 0.14285714285714285, 'cak': 0.14285714285714285, 'imin': 0.14285714285714285, 'butuh': 0.14285714285714285, 'tambahan': 0.14285714285714285, 'ilmu': 0.14285714285714285}","{'gibran': 0.023492468270281935, 'cerdas': 0.23022932989059894, 'cak': 0.09786203234181803, 'imin': 0.09705101335729083, 'butuh': 0.28054111819222216, 'tambahan': 0.3665496883819311, 'ilmu': 0.3665496883819311}"
184,"@WagimanDeep212_ wkwk kaum sapiteng 🐄sapi + banteng 🐂 bersatu emg berat lawan Gibran itu kata kaesang kak Gibran itu versi Jokowi plus plus lebih tegas dan berani dan keras ""  yg mangat kaum sapiteng jgn lupa nyembah Monas besok ya ga kangen apa? dah beberapa tahun ga di sembahin 🤣 https://t.co/ITDxH2B9Er""",wkwk kaum sapiteng sapi banteng bersatu emg berat lawan gibran itu kata kaesang kak gibran itu versi jokowi plus plus lebih tegas dan berani dan kera yg mangat kaum sapiteng jgn lupa nyembah mona besok ya ga kangen apa dah beberapa tahun ga di sembahin,"['wkwk', 'kaum', 'sapiteng', 'sapi', 'banteng', 'bersatu', 'emg', 'berat', 'lawan', 'gibran', 'itu', 'kata', 'kaesang', 'kak', 'gibran', 'itu', 'versi', 'jokowi', 'plus', 'plus', 'lebih', 'tegas', 'dan', 'berani', 'dan', 'kera', 'yg', 'mangat', 'kaum', 'sapiteng', 'jgn', 'lupa', 'nyembah', 'mona', 'besok', 'ya', 'ga', 'kangen', 'apa', 'dah', 'beberapa', 'tahun', 'ga', 'di', 'sembahin']","['wagimandeep', 'wkwk', 'kaum', 'sapiteng', '🐄sapi', 'banteng', '🐂', 'bersatu', 'emg', 'berat', 'lawan', 'gibran', 'kata', 'kaesang', 'kak', 'gibran', 'versi', 'jokowi', 'plus', 'plus', 'lebih', 'tegas', 'berani', 'keras', 'yg', 'mangat', 'kaum', 'sapiteng', 'jgn', 'lupa', 'nyembah', 'monas', 'besok', 'ga', 'kangen', 'apa', 'dah', 'beberapa', 'tahun', 'ga', 'sembahin', '🤣', 'httpstcoitdxhber']","['wagimandeep', 'wkwk', 'kaum', 'sapiteng', 'sapi', 'banteng', '', 'satu', 'emg', 'berat', 'lawan', 'gibran', 'kata', 'kaesang', 'kak', 'gibran', 'versi', 'jokowi', 'plus', 'plus', 'lebih', 'tegas', 'berani', 'keras', 'yg', 'mangat', 'kaum', 'sapiteng', 'jgn', 'lupa', 'nyembah', 'monas', 'besok', 'ga', 'kangen', 'apa', 'dah', 'beberapa', 'tahun', 'ga', 'sembahin', '', 'httpstcoitdxhber']","{'wkwk': 0.022222222222222223, 'kaum': 0.044444444444444446, 'sapiteng': 0.044444444444444446, 'sapi': 0.022222222222222223, 'banteng': 0.022222222222222223, 'bersatu': 0.022222222222222223, 'emg': 0.022222222222222223, 'berat': 0.022222222222222223, 'lawan': 0.022222222222222223, 'gibran': 0.044444444444444446, 'itu': 0.044444444444444446, 'kata': 0.022222222222222223, 'kaesang': 0.022222222222222223, 'kak': 0.022222222222222223, 'versi': 0.022222222222222223, 'jokowi': 0.022222222222222223, 'plus': 0.044444444444444446, 'lebih': 0.022222222222222223, 'tegas': 0.022222222222222223, 'dan': 0.044444444444444446, 'berani': 0.022222222222222223, 'kera': 0.022222222222222223, 'yg': 0.022222222222222223, 'mangat': 0.022222222222222223, 'jgn': 0.022222222222222223, 'lupa': 0.022222222222222223, 'nyembah': 0.022222222222222223, 'mona': 0.022222222222222223, 'besok': 0.022222222222222223, 'ya': 0.022222222222222223, 'ga': 0.044444444444444446, 'kangen': 0.022222222222222223, 'apa': 0.022222222222222223, 'dah': 0.022222222222222223, 'beberapa': 0.022222222222222223, 'tahun': 0.022222222222222223, 'di': 0.022222222222222223, 'sembahin': 0.022222222222222223}","{'wkwk': 0.05701884041496706, 'kaum': 0.10065856991153495, 'sapiteng': 0.10065856991153495, 'sapi': 0.05701884041496706, 'banteng': 0.05701884041496706, 'bersatu': 0.05701884041496706, 'emg': 0.050329284955767474, 'berat': 0.050329284955767474, 'lawan': 0.050329284955767474, 'gibran': 0.007308767906309936, 'itu': 0.047142126237938294, 'kata': 0.03387678074478428, 'kaesang': 0.05701884041496706, 'kak': 0.05701884041496706, 'versi': 0.05701884041496706, 'jokowi': 0.03154932851100622, 'plus': 0.0872794589931358, 'lebih': 0.02387746944087211, 'tegas': 0.050329284955767474, 'dan': 0.03468968816278892, 'berani': 0.0436397294965679, 'kera': 0.050329284955767474, 'yg': 0.01870159886828286, 'mangat': 0.05701884041496706, 'jgn': 0.0436397294965679, 'lupa': 0.050329284955767474, 'nyembah': 0.05701884041496706, 'mona': 0.05701884041496706, 'besok': 0.050329284955767474, 'ya': 0.0271872252855847, 'ga': 0.06176695820523718, 'kangen': 0.05701884041496706, 'apa': 0.028107062733545254, 'dah': 0.050329284955767474, 'beberapa': 0.05701884041496706, 'tahun': 0.050329284955767474, 'di': 0.01437266058438764, 'sembahin': 0.05701884041496706}"
185,"Airlangga berseru, Prabowo - Gibran pimpin Pilpres 2024 dari depan! dekade08",airlangga berseru prabowo gibran pimpin pilpres dari depan dekade,"['airlangga', 'berseru', 'prabowo', 'gibran', 'pimpin', 'pilpres', 'dari', 'depan', 'dekade']","['airlangga', 'berseru', 'prabowo', 'gibran', 'pimpin', 'pilpres', 'depan', 'dekade']","['airlangga', 'seru', 'prabowo', 'gibran', 'pimpin', 'pilpres', 'depan', 'dekade']","{'airlangga': 0.1111111111111111, 'berseru': 0.1111111111111111, 'prabowo': 0.1111111111111111, 'gibran': 0.1111111111111111, 'pimpin': 0.1111111111111111, 'pilpres': 0.1111111111111111, 'dari': 0.1111111111111111, 'depan': 0.1111111111111111, 'dekade': 0.1111111111111111}","{'airlangga': 0.2074308682597221, 'berseru': 0.28509420207483527, 'prabowo': 0.0982896201442145, 'gibran': 0.018271919765774837, 'pimpin': 0.28509420207483527, 'pilpres': 0.23208072932820611, 'dari': 0.12096961821709502, 'depan': 0.28509420207483527, 'dekade': 0.13818094710439982}"
186,@democrazymedia Perasaan gibran bohong mulu,perasaan gibran bohong mulu,"['perasaan', 'gibran', 'bohong', 'mulu']","['democrazymedia', 'perasaan', 'gibran', 'bohong', 'mulu']","['democrazymedia', 'asa', 'gibran', 'bohong', 'mulu']","{'perasaan': 0.25, 'gibran': 0.25, 'bohong': 0.25, 'mulu': 0.25}","{'perasaan': 0.6414619546683794, 'gibran': 0.04111181947299339, 'bohong': 0.5221816409884638, 'mulu': 0.6414619546683794}"
187,"@memelord_666666 multiverse sebelah malah Mahfud sama Gibran min,",multiverse sebelah malah mahfud sama gibran min,"['multiverse', 'sebelah', 'malah', 'mahfud', 'sama', 'gibran', 'min']","['memelord', 'multiverse', 'sebelah', 'malah', 'mahfud', 'sama', 'gibran', 'min']","['memelord', 'multiverse', 'belah', 'malah', 'mahfud', 'sama', 'gibran', 'min']","{'multiverse': 0.14285714285714285, 'sebelah': 0.14285714285714285, 'malah': 0.14285714285714285, 'mahfud': 0.14285714285714285, 'sama': 0.14285714285714285, 'gibran': 0.14285714285714285, 'min': 0.14285714285714285}","{'multiverse': 0.3665496883819311, 'sebelah': 0.3235454032870766, 'malah': 0.23022932989059894, 'mahfud': 0.21777930478789892, 'sama': 0.19453254800251324, 'gibran': 0.023492468270281935, 'min': 0.3665496883819311}"
188,@Chaves1305 Sesuai wangsit eyang prabu Siliwangi prabowo gibran yg bakal mempimpin Indonesia https://t.co/yvew42i2iU,sesuai wangsit eyang prabu siliwangi prabowo gibran yg bakal mempimpin indonesia,"['sesuai', 'wangsit', 'eyang', 'prabu', 'siliwangi', 'prabowo', 'gibran', 'yg', 'bakal', 'mempimpin', 'indonesia']","['chaves', 'sesuai', 'wangsit', 'eyang', 'prabu', 'siliwangi', 'prabowo', 'gibran', 'yg', 'bakal', 'mempimpin', 'indonesia', 'httpstcoyvewiiu']","['chaves', 'sesuai', 'wangsit', 'eyang', 'prabu', 'siliwangi', 'prabowo', 'gibran', 'yg', 'bakal', 'pimpin', 'indonesia', 'httpstcoyvewiiu']","{'sesuai': 0.09090909090909091, 'wangsit': 0.09090909090909091, 'eyang': 0.09090909090909091, 'prabu': 0.09090909090909091, 'siliwangi': 0.09090909090909091, 'prabowo': 0.09090909090909091, 'gibran': 0.09090909090909091, 'yg': 0.09090909090909091, 'bakal': 0.09090909090909091, 'mempimpin': 0.09090909090909091, 'indonesia': 0.09090909090909091}","{'sesuai': 0.16971616493977262, 'wangsit': 0.17852616612232322, 'eyang': 0.17852616612232322, 'prabu': 0.17852616612232322, 'siliwangi': 0.17852616612232322, 'prabowo': 0.08041878011799368, 'gibran': 0.01494975253563396, 'yg': 0.07650654082479351, 'bakal': 0.2058925293645033, 'mempimpin': 0.23325889260668342, 'indonesia': 0.1465095735667448}"
189,@democrazymedia Waduh gibran gimana sih,waduh gibran gimana sih,"['waduh', 'gibran', 'gimana', 'sih']","['democrazymedia', 'waduh', 'gibran', 'gimana', 'sih']","['democrazymedia', 'waduh', 'gibran', 'gimana', 'sih']","{'waduh': 0.25, 'gibran': 0.25, 'gimana': 0.25, 'sih': 0.25}","{'waduh': 0.5662044557523841, 'gibran': 0.04111181947299339, 'gimana': 0.49094695683638884, 'sih': 0.3914619546683794}"
190,"@pms_bf @DavinaSastro @habiburokhman justru al jazzera memuji gibran blog..goblog,..dibaca ah",justru al jazzera memuji gibran bloggoblogdibaca ah,"['justru', 'al', 'jazzera', 'memuji', 'gibran', 'bloggoblogdibaca', 'ah']","['pmsbf', 'davinasastro', 'habiburokhman', 'justru', 'al', 'jazzera', 'memuji', 'gibran', 'bloggoblogdibaca', 'ah']","['pmsbf', 'davinasastro', 'habiburokhman', 'justru', 'al', 'jazzera', 'puji', 'gibran', 'bloggoblogdibaca', 'ah']","{'justru': 0.14285714285714285, 'al': 0.14285714285714285, 'jazzera': 0.14285714285714285, 'memuji': 0.14285714285714285, 'gibran': 0.14285714285714285, 'bloggoblogdibaca': 0.14285714285714285, 'ah': 0.14285714285714285}","{'justru': 0.3665496883819311, 'al': 0.3665496883819311, 'jazzera': 0.3665496883819311, 'memuji': 0.298389509136265, 'gibran': 0.023492468270281935, 'bloggoblogdibaca': 0.3665496883819311, 'ah': 0.3665496883819311}"
191,"@MurtadhaOne1 Itu baterai mas, jadi sebenernya mas gibran itu manusia tenaga listrik..",itu baterai ma jadi sebenernya ma gibran itu manusia tenaga listrik,"['itu', 'baterai', 'ma', 'jadi', 'sebenernya', 'ma', 'gibran', 'itu', 'manusia', 'tenaga', 'listrik']","['murtadhaone', 'baterai', 'mas', 'jadi', 'sebenernya', 'mas', 'gibran', 'manusia', 'tenaga', 'listrik']","['murtadhaone', 'baterai', 'mas', 'jadi', 'sebenernya', 'mas', 'gibran', 'manusia', 'tenaga', 'listrik']","{'itu': 0.18181818181818182, 'baterai': 0.09090909090909091, 'ma': 0.18181818181818182, 'jadi': 0.09090909090909091, 'sebenernya': 0.09090909090909091, 'gibran': 0.09090909090909091, 'manusia': 0.09090909090909091, 'tenaga': 0.09090909090909091, 'listrik': 0.09090909090909091}","{'itu': 0.19285415279156576, 'baterai': 0.2058925293645033, 'ma': 0.22611427707992698, 'jadi': 0.09177684708238458, 'sebenernya': 0.2058925293645033, 'gibran': 0.01494975253563396, 'manusia': 0.1898842330867141, 'tenaga': 0.23325889260668342, 'listrik': 0.23325889260668342}"
192,@Melihat_Indo @mohmahfudmd Meskipun Gibran memberi pertanyaan dengan bahasa yang tidak dimengerti tapi Pak Mahfud memberi jawaban dengan baik dan jelas,meskipun gibran memberi pertanyaan dengan bahasa yang tidak dimengerti tapi pak mahfud memberi jawaban dengan baik dan jelas,"['meskipun', 'gibran', 'memberi', 'pertanyaan', 'dengan', 'bahasa', 'yang', 'tidak', 'dimengerti', 'tapi', 'pak', 'mahfud', 'memberi', 'jawaban', 'dengan', 'baik', 'dan', 'jelas']","['melihatindo', 'mohmahfudmd', 'meskipun', 'gibran', 'memberi', 'pertanyaan', 'bahasa', 'dimengerti', 'pak', 'mahfud', 'memberi', 'jawaban', 'baik', 'jelas']","['melihatindo', 'mohmahfudmd', 'meski', 'gibran', 'beri', 'tanya', 'bahasa', 'erti', 'pak', 'mahfud', 'beri', 'jawab', 'baik', 'jelas']","{'meskipun': 0.05555555555555555, 'gibran': 0.05555555555555555, 'memberi': 0.1111111111111111, 'pertanyaan': 0.05555555555555555, 'dengan': 0.1111111111111111, 'bahasa': 0.05555555555555555, 'yang': 0.05555555555555555, 'tidak': 0.05555555555555555, 'dimengerti': 0.05555555555555555, 'tapi': 0.05555555555555555, 'pak': 0.05555555555555555, 'mahfud': 0.05555555555555555, 'jawaban': 0.05555555555555555, 'baik': 0.05555555555555555, 'dan': 0.05555555555555555, 'jelas': 0.05555555555555555}","{'meskipun': 0.12582321238941868, 'gibran': 0.009135959882887418, 'memberi': 0.25164642477883736, 'pertanyaan': 0.11604036466410306, 'dengan': 0.14837765525502708, 'bahasa': 0.0993164760161041, 'yang': 0.04721358194659547, 'tidak': 0.08066135924259338, 'dimengerti': 0.14254710103741763, 'tapi': 0.07280973964278953, 'pak': 0.08259258736810515, 'mahfud': 0.08469195186196068, 'jawaban': 0.11604036466410306, 'baik': 0.10371543412986105, 'dan': 0.04336211020348614, 'jelas': 0.10909932374141973}"
